ps: 35,t4,t5,t6
GenomeDISCO,0.8932211029047568,0.885775108192473,0.8627340628102117
Pearson,0.9603834874993602,0.9363002005632098,0.9147241753368017
SSIM,0.8944297972970457,0.8654754943696263,0.7064051693000726
PSNR,31.347105496254397,30.9800862022207,25.668458344368847
ps: 60,t4,t5,t6
GenomeDISCO,0.8785124756859678,0.8636716651873175,0.8300970010174248
Pearson,0.963591058474694,0.9416835852823924,0.9247754897899412
SSIM,0.9032640064502598,0.8837066921392989,0.7655787531626326
PSNR,33.25668445050307,32.79147805080568,27.71654490543173
