ps: 35,t4,t5,t6
GenomeDISCO,0.8058092487333398,0.8307823168729969,0.8120352847331322
Pearson,0.8943666857969356,0.8688581254609727,0.8641879290290695
SSIM,0.6060359732269383,0.6159079599521411,0.6325218259146752
PSNR,17.195271322257938,20.719955703118057,20.9257455545059
ps: 60,t4,t5,t6
GenomeDISCO,0.7876017308887642,0.8146408661090083,0.7954170854231958
Pearson,0.9082611316155597,0.8899134697229301,0.8855767840358295
SSIM,0.7048008869291563,0.6809772357526438,0.6832457032951854
PSNR,19.36386128543722,22.767054655993157,22.933143316645147
