ps: 35,t4,t5,t6
GenomeDISCO,0.7973496784059672,0.8370215504462114,0.8194617218596256
Pearson,0.8559740188779605,0.9003985056126789,0.8894651414555178
SSIM,0.18218523489587873,0.16236565078885956,0.13708224490161242
PSNR,20.67848557680387,23.549634641024515,22.3188761468768
ps: 60,t4,t5,t6
GenomeDISCO,0.7935164880405297,0.8097753568154463,0.7929924677521931
Pearson,0.8698103427593908,0.9119197279488075,0.9049522524751847
SSIM,0.380073094632063,0.3393930181809394,0.30723489125799774
PSNR,22.857956457658055,25.62926169424893,24.378965262370627
