ps: 35,t4,t5,t6
GenomeDISCO,0.8959850983386249,0.8872468232851477,0.8804879145054223
Pearson,0.9638144039223021,0.9356973066631962,0.9339689022852516
SSIM,0.9402269524757413,0.9082552306948365,0.8871821182688001
PSNR,33.4792922648509,34.9188455332344,33.44383960685111
ps: 60,t4,t5,t6
GenomeDISCO,0.887202364098231,0.8710600751885015,0.8607977786475774
Pearson,0.967116355605448,0.944509806652832,0.9446479527606412
SSIM,0.9541172585995271,0.9281165292357456,0.910534480272035
PSNR,35.50532701289004,36.80620743164745,35.29288654749866
