ps: 35,t4,t5,t6
GenomeDISCO,0.7668465267624202,0.7342782465744084,0.7665220883871788
Pearson,0.9293479140144251,0.8903364057269075,0.8990200007159315
SSIM,0.8214055898488226,0.6911491414500567,0.7224170365397702
PSNR,27.3204044027282,24.32660678302715,25.149412077446723
ps: 60,t4,t5,t6
GenomeDISCO,0.7260983146398506,0.6224466599288762,0.6416077939633215
Pearson,0.9343129965201528,0.8976531792260043,0.9063255709222435
SSIM,0.853932774943944,0.7689840806803662,0.7860795550953564
PSNR,29.341890542620227,26.465178394945752,27.115985399135283
