ps: 35,t4,t5,t6
GenomeDISCO,0.7708915238214444,0.7517108227372469,0.7860311862298733
Pearson,0.9236037337231808,0.8825357777227703,0.8919881975658394
SSIM,0.8051845616836917,0.6836811771823039,0.7304313773966008
PSNR,26.883217869036876,24.53060030551096,26.024046603379787
ps: 60,t4,t5,t6
GenomeDISCO,0.7282355601811015,0.6402703494205303,0.6656429674715708
Pearson,0.9291210505295149,0.8903615982923094,0.9003957215321754
SSIM,0.8450731034157367,0.7617164897157084,0.7887876469922069
PSNR,28.95695393106249,26.66856722984321,27.959837744452216
