ps: 35,t4,t5,t6
GenomeDISCO,0.905971277733802,0.8923457104085043,0.8833057340995483
Pearson,0.9657997131169703,0.9340688712091545,0.9274058201008394
SSIM,0.937811019860248,0.9060655358696873,0.8841436266511837
PSNR,33.46952933845196,34.737632566247605,33.42339576866065
ps: 60,t4,t5,t6
GenomeDISCO,0.8967093739183872,0.8720604329923556,0.863307728658913
Pearson,0.9693747520282873,0.9428036480245126,0.9379687572771244
SSIM,0.9507092251955177,0.9228876977598198,0.9040786170505553
PSNR,35.48968148600911,36.60953173103207,35.2432245718883
