ps: 35,t4,t5,t6
GenomeDISCO,0.8500091665902024,0.8446470969077274,0.7283219191811231
Pearson,0.7931009960156163,0.6517557124737327,0.6618336709221989
SSIM,0.6831717337192247,0.614764125883962,0.47223521489933923
PSNR,29.646277745023998,30.547242694983087,26.287587564485726
ps: 60,t4,t5,t6
GenomeDISCO,0.8033627031773675,0.8071786599934515,0.6576565296142727
Pearson,0.8184566115623868,0.6896187530211211,0.7165743550292216
SSIM,0.7510096272300296,0.7044373288087274,0.617868240755574
PSNR,31.381437988314534,32.083805124845455,28.17641059165159
