ps: 35,t4,t5,t6
GenomeDISCO,0.6688245344058391,0.7015607680871739,0.6545428399858622
Pearson,0.789833552084444,0.6648952221172261,0.6808037575277254
SSIM,0.08951655627837492,0.07409967068274453,0.08274803978711348
PSNR,4.494226169593133,7.216925062259655,6.772772396181112
ps: 60,t4,t5,t6
GenomeDISCO,0.63988696386936,0.6591955626739749,0.6335269686598424
Pearson,0.7992101094478214,0.6842716987214366,0.7153715578524554
SSIM,0.1753774165473935,0.16160117863791723,0.14950536383359767
PSNR,6.315046204405165,8.991070156823795,8.558386984748179
