ps: 35,t4,t5,t6
GenomeDISCO,0.6551062767320742,0.6909664382046277,0.6091478172212144
Pearson,0.774814494902528,0.6610819658012373,0.6635747774773708
SSIM,0.07677341290650883,0.06233960909356651,0.0662303388569051
PSNR,2.639651147401427,5.527415424086535,4.83516219314391
ps: 60,t4,t5,t6
GenomeDISCO,0.6206730896611631,0.6473457182000425,0.5807823466219234
Pearson,0.7811500857577102,0.6826165751275661,0.6972571029716123
SSIM,0.14632113381839063,0.1326074173749507,0.11304964299835968
PSNR,4.516242347000398,7.351312944709624,6.6786573069742
