ps: 35,t4,t5,t6
GenomeDISCO,0.7978396766918706,0.7564897664340051,0.7429695317112318
Pearson,0.9555205648791489,0.937371456115594,0.9142009277342605
SSIM,0.8950744046503223,0.7879705737641921,0.7693460755001784
PSNR,31.895112963697777,28.07875111719985,29.19087694848696
ps: 60,t4,t5,t6
GenomeDISCO,0.7966743016642163,0.7346086243353739,0.735170005222401
Pearson,0.9641685042267386,0.9498926618816239,0.9300922233124826
SSIM,0.9253770923913014,0.8495338059874933,0.8290605361834577
PSNR,32.69223461108399,28.64686249036546,29.865068929585103
