ps: 35,t4,t5,t6
GenomeDISCO,0.8882983123293748,0.859994380950104,0.8502536056451968
Pearson,0.9656658196961397,0.9554659792629008,0.9335315743729798
SSIM,0.9140807170507325,0.8408409963539281,0.8258940738167456
PSNR,35.15272724615272,31.898885085998852,32.58528464788817
ps: 60,t4,t5,t6
GenomeDISCO,0.8682844216609427,0.8259841937878121,0.8285108385790467
Pearson,0.9694810403612626,0.9576784883173955,0.9364339632530223
SSIM,0.9416587099190761,0.8916139144098187,0.8763431177421112
PSNR,36.7852223211577,33.303833070618204,34.05973564071872
