ps: 35,t4,t5,t6
GenomeDISCO,0.8859878616047858,0.8664395803227397,0.8782123586954698
Pearson,0.9706684158243275,0.9598825585219071,0.939722115959313
SSIM,0.8731324455909646,0.7841169884247312,0.7622467682164781
PSNR,29.445713031509737,26.057286487940505,27.05464300389942
ps: 60,t4,t5,t6
GenomeDISCO,0.8625383471855994,0.8232621381408235,0.8514287235914155
Pearson,0.9694559360783016,0.9582777598171349,0.9374080608986649
SSIM,0.9083419732061213,0.8469020569916607,0.8262721887518343
PSNR,31.59647928379715,28.13248901808684,29.144727462873057
