ps: 35,t4,t5,t6
GenomeDISCO,0.8802529486959466,0.8575811725583556,0.8695095963677458
Pearson,0.9693162160989276,0.9587677728389418,0.9385777646975985
SSIM,0.8717835163301224,0.7694300411886046,0.7534198756226586
PSNR,28.782769101530977,24.798092950448606,26.176813102555926
ps: 60,t4,t5,t6
GenomeDISCO,0.8549359881122256,0.8121676699110559,0.8385723373317858
Pearson,0.9686091371130011,0.9577542170555715,0.9368531420564898
SSIM,0.9060443942062055,0.8341055767379614,0.8170742009725623
PSNR,30.87795022276096,26.84768677909589,28.25646785613966
