ps: 35,t4,t5,t6
GenomeDISCO,0.8966364202592181,0.8775875007165412,0.883127273300223
Pearson,0.9693175290790124,0.9581882845433667,0.9395724532885863
SSIM,0.8794200448824422,0.7911198033018239,0.772588679228215
PSNR,30.283723227583028,26.976866874293275,27.864144212817994
ps: 60,t4,t5,t6
GenomeDISCO,0.8775617041729642,0.8414163313581421,0.8651352200051321
Pearson,0.9690537292211736,0.9587069627718916,0.9401339284833788
SSIM,0.9125544811807791,0.8516235265200754,0.8327352871307877
PSNR,32.37071744568921,29.03024193923816,29.926748156537343
